2025 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:00 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Australian Labor Party Votes,Australian Labor Party Percentage,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,TotalVotes,Swing
NSW,149,Sydney,83883,Leichhardt SYDNEY PPVC,3368,75.91,1069,24.09,4437,0.12
NSW,149,Sydney,2753,Lilyfield,962,80.1,239,19.9,1201,4.4
NSW,149,Sydney,2754,Lilyfield North,683,77.61,197,22.39,880,3.47
NSW,149,Sydney,2755,Lord Howe Island,175,74.47,60,25.53,235,4.43
NSW,149,Sydney,65248,Marrickville SYDNEY PPVC,639,81.71,143,18.29,782,3.12
NSW,149,Sydney,2756,Millers Point,572,57.03,431,42.97,1003,6.52
NSW,149,Sydney,8881,Newtown East (Sydney),866,92.32,72,7.68,938,2.52
NSW,149,Sydney,8882,Newtown North (Sydney),850,86.73,130,13.27,980,0.57
NSW,149,Sydney,97561,Newtown SYDNEY PPVC,886,84.87,158,15.13,1044,-0.24
NSW,149,Sydney,98162,Other Mobile Team 1,10,100,0,0,10,26.35
NSW,149,Sydney,97540,Paddington SYDNEY PPVC,622,76.79,188,23.21,810,4.5
NSW,149,Sydney,2762,Pyrmont,1287,66.31,654,33.69,1941,1.19
NSW,149,Sydney,98010,Pyrmont South,485,81.51,110,18.49,595,13.95
NSW,149,Sydney,108993,Randwick SYDNEY PPVC,400,75.76,128,24.24,528,4.27
NSW,149,Sydney,1465,Redfern,1418,85.68,237,14.32,1655,2.91
NSW,149,Sydney,2879,Redfern East,826,80.51,200,19.49,1026,5.75
NSW,149,Sydney,1464,Redfern West,849,87.44,122,12.56,971,4.43
NSW,149,Sydney,1466,Rosebery,776,76.6,237,23.4,1013,7.2
NSW,149,Sydney,1446,Rosebery West (Sydney),965,70.96,395,29.04,1360,3.56
NSW,149,Sydney,2763,Rozelle,1552,81.13,361,18.87,1913,6.7
NSW,149,Sydney,83736,Rozelle Central,813,72.27,312,27.73,1125,4.04
NSW,149,Sydney,2729,Rozelle East,565,73.95,199,26.05,764,6.85
NSW,149,Sydney,2730,Rozelle North,433,77.32,127,22.68,560,8.61
NSW,149,Sydney,108990,Special Hospital Team 1,58,84.06,11,15.94,69,8.61
NSW,149,Sydney,98160,St James,888,67.79,422,32.21,1310,1.61
NSW,149,Sydney,2887,Surry Hills,559,81.13,130,18.87,689,-0.17
NSW,149,Sydney,2866,Surry Hills East (Sydney),384,78.85,103,21.15,487,2.08
NSW,149,Sydney,2888,Surry Hills North,1106,83.72,215,16.28,1321,1.4
NSW,149,Sydney,2852,Surry Hills South,1691,84.21,317,15.79,2008,2.49
NSW,149,Sydney,2864,Surry Hills West,451,81.7,101,18.3,552,3.24
NSW,149,Sydney,98161,Ultimo (Sydney),712,80.82,169,19.18,881,3.53
NSW,149,Sydney,2769,Ultimo Central,403,76.47,124,23.53,527,5.06
NSW,149,Sydney,2856,Ultimo East,368,81.42,84,18.58,452,-0.19
NSW,149,Sydney,97566,Ultimo SYDNEY PPVC,3792,80,948,20,4740,-0.98
NSW,149,Sydney,1471,Waterloo,677,81.18,157,18.82,834,3.83
NSW,149,Sydney,1472,Waterloo South,956,80.61,230,19.39,1186,6.5
NSW,149,Sydney,14165,Wynyard (Sydney),361,66.24,184,33.76,545,-6.49
NSW,149,Sydney,33970,Wynyard SYDNEY PPVC,2607,70.78,1076,29.22,3683,5.5
NSW,149,Sydney,1468,Zetland South,1229,73.11,452,26.89,1681,3.59
NSW,151,Warringah,2819,Allambie,349,53.04,309,46.96,658,7.8
NSW,151,Warringah,2820,Allambie Heights,1113,53.05,985,46.95,2098,8.34
NSW,151,Warringah,2845,Balgowlah,610,53.6,528,46.4,1138,9.03
NSW,151,Warringah,2821,Balgowlah East,504,54.19,426,45.81,930,1.09
NSW,151,Warringah,2822,Balgowlah Heights,937,48.55,993,51.45,1930,5.95
NSW,151,Warringah,32885,Balmoral,307,42.64,413,57.36,720,2.05
NSW,151,Warringah,58330,Beacon Hill (Warringah),341,59.41,233,40.59,574,15.19
NSW,151,Warringah,2824,Beauty Point,383,46.71,437,53.29,820,5.02
NSW,151,Warringah,2825,Brookvale,638,59.13,441,40.87,1079,7.37
NSW,151,Warringah,83460,Brookvale East,320,54.98,262,45.02,582,5.43
NSW,151,Warringah,33961,Brookvale WARRINGAH PPVC,3934,54.66,3263,45.34,7197,6.01
NSW,151,Warringah,2010,Cammeray (Warringah),994,57.62,731,42.38,1725,7.03
NSW,151,Warringah,83555,Cammeray Central,210,55.56,168,44.44,378,-1.52
NSW,151,Warringah,37052,Cammeray South,660,63.71,376,36.29,1036,9.58
NSW,151,Warringah,65198,Chatswood WARRINGAH PPVC,133,67.17,65,32.83,198,16.05
NSW,151,Warringah,2017,Cremorne,760,54.83,626,45.17,1386,10.16
NSW,151,Warringah,2018,Cremorne South,671,59.91,449,40.09,1120,7.89
NSW,151,Warringah,2019,Crows Nest,988,65.78,514,34.22,1502,11
NSW,151,Warringah,2020,Crows Nest East,401,65.2,214,34.8,615,14.59
NSW,151,Warringah,65197,Crows Nest WARRINGAH PPVC,5418,58.61,3826,41.39,9244,6.74
NSW,151,Warringah,2828,Curl Curl,954,54.51,796,45.49,1750,3.56
NSW,151,Warringah,65604,EAV Warringah PPVC,11,52.38,10,47.62,21,-18.21
NSW,151,Warringah,2829,Fairlight,343,59.14,237,40.86,580,6.91
NSW,151,Warringah,83951,Frenchs Forest WARRINGAH PPVC,53,42.4,72,57.6,125,5.97
NSW,151,Warringah,2830,Freshwater,534,57.85,389,42.15,923,6.05
NSW,151,Warringah,2831,Freshwater Central,692,57.33,515,42.67,1207,7.79
NSW,151,Warringah,83464,Freshwater North,190,50.67,185,49.33,375,-3.07
NSW,151,Warringah,97954,Haymarket WARRINGAH PPVC,240,64.17,134,35.83,374,10.41
NSW,151,Warringah,2023,Kirribilli,1136,60.46,743,39.54,1879,9.26
NSW,151,Warringah,2832,Manly,1088,61.96,668,38.04,1756,6.88
NSW,151,Warringah,2833,Manly Central,596,59.96,398,40.04,994,11.13
NSW,151,Warringah,2835,Manly Vale,829,56.98,626,43.02,1455,6.73
NSW,151,Warringah,97715,Manly WARRINGAH PPVC,6539,51.95,6049,48.05,12588,-1.2
NSW,151,Warringah,2836,Manly West,1161,58.31,830,41.69,1991,3.92
NSW,151,Warringah,2024,McMahons Point,823,60.43,539,39.57,1362,7.19
NSW,151,Warringah,2838,Mosman,836,50.91,806,49.09,1642,8.11
NSW,151,Warringah,2839,Mosman Bay,830,45.81,982,54.19,1812,1.16
NSW,151,Warringah,58710,Mosman Central,644,48.71,678,51.29,1322,0.7
NSW,151,Warringah,2837,Mosman North,674,47.43,747,52.57,1421,0.55
NSW,151,Warringah,33965,Mosman PPVC,4804,45.77,5691,54.23,10495,2.48
NSW,151,Warringah,109543,Narrabeen WARRINGAH PPVC,124,48.44,132,51.56,256,-3.1
NSW,151,Warringah,2027,Neutral Bay,1371,61.45,860,38.55,2231,7.15
NSW,151,Warringah,83462,Neutral Bay East,450,59.21,310,40.79,760,4.09
NSW,151,Warringah,58308,Neutral Bay West,474,56.83,360,43.17,834,3.15
NSW,151,Warringah,2841,North Balgowlah,854,53.41,745,46.59,1599,5.69
NSW,151,Warringah,123619,North Curl Curl (Warringah),217,53.45,189,46.55,406,6.16
NSW,151,Warringah,2031,North Sydney,889,66.1,456,33.9,1345,6.34
NSW,151,Warringah,2843,Queenscliff,598,54.86,492,45.14,1090,2.14
NSW,151,Warringah,2844,Seaforth,934,50.87,902,49.13,1836,6.19
NSW,151,Warringah,109247,Special Hospital Team 1,42,36.84,72,63.16,114,-9.9
NSW,151,Warringah,109251,Special Hospital Team 2,78,47.85,85,52.15,163,0.41
NSW,151,Warringah,2846,Spit Junction,568,52.3,518,47.7,1086,6.58
NSW,151,Warringah,123993,Ultimo (Warringah),22,75.86,7,24.14,29,50.86
NSW,151,Warringah,97582,Ultimo WARRINGAH PPVC,105,73.94,37,26.06,142,-0.1
NSW,151,Warringah,2034,Waverton,827,67.73,394,32.27,1221,11.81
NSW,151,Warringah,123611,Willoughby WARRINGAH PPVC,256,49.04,266,50.96,522,14.6
NSW,151,Warringah,2037,Wollstonecraft,781,65.36,414,34.64,1195,11.13
NSW,151,Warringah,123994,Wynyard (Warringah),34,55.74,27,44.26,61,-10.93
NSW,151,Warringah,65199,Wynyard WARRINGAH PPVC,654,54.14,554,45.86,1208,2.96
NSW,251,Watson,66019,Ashfield WATSON PPVC,863,75.44,281,24.56,1144,9.94
NSW,251,Watson,31455,Bankstown,931,78.9,249,21.1,1180,7.57
NSW,251,Watson,155,Bankstown Central,799,78.41,220,21.59,1019,10.65
NSW,251,Watson,154,Bankstown East,890,80.4,217,19.6,1107,7.95
NSW,251,Watson,157,Bankstown North,482,78.63,131,21.37,613,7.49
NSW,251,Watson,158,Bankstown South,485,74.5,166,25.5,651,11.02
NSW,251,Watson,58679,Bankstown WATSON PPVC,10295,74.99,3433,25.01,13728,8.99
NSW,251,Watson,177,Bankstown West,784,75.38,256,24.62,1040,8.14
NSW,251,Watson,159,Bass Hill (Watson),718,70.67,298,29.33,1016,7.88
NSW,251,Watson,83456,Bass Hill Central,394,61.76,244,38.24,638,6.73
NSW,251,Watson,162,Bass Hill West (Watson),813,64.63,445,35.37,1258,6.47
NSW,251,Watson,1003,Belfield,321,67.15,157,32.85,478,15.65
NSW,251,Watson,989,Belmore Central,642,71.25,259,28.75,901,2.86
NSW,251,Watson,990,Belmore North,1028,69.65,448,30.35,1476,0.54
NSW,251,Watson,123721,Belmore South (Watson),545,75.38,178,24.62,723,9.44
NSW,251,Watson,58680,Belmore WATSON PPVC,6304,76.84,1900,23.16,8204,11.2
NSW,251,Watson,82402,Berala WATSON PPVC,612,63.49,352,36.51,964,-4.28
NSW,251,Watson,123683,Birrong (Watson),719,72.41,274,27.59,993,6.94
NSW,251,Watson,991,Campsie,1310,83.44,260,16.56,1570,9.73
NSW,251,Watson,1001,Campsie North,970,76.68,295,23.32,1265,6.76
NSW,251,Watson,992,Campsie South,330,81.68,74,18.32,404,13.21
NSW,251,Watson,83478,Campsie West,313,77.48,91,22.52,404,3.39
NSW,251,Watson,165,Chullora,749,68.21,349,31.79,1098,9.52
NSW,251,Watson,65265,Concord WATSON PPVC,167,62.31,101,37.69,268,6.8
NSW,251,Watson,167,Condell Park,1121,67.69,535,32.31,1656,7.8
NSW,251,Watson,33117,Condell Park North,442,66.27,225,33.73,667,11.64
NSW,251,Watson,168,Condell Park South,832,73.82,295,26.18,1127,11.88
NSW,251,Watson,83474,Condell Park West,506,64.71,276,35.29,782,6.63
NSW,251,Watson,65522,EAV Watson PPVC,21,84,4,16,25,20.67
NSW,251,Watson,123717,Enfield West (Watson),285,56.89,216,43.11,501,3.48
NSW,251,Watson,169,Georges Hall,954,65.57,501,34.43,1455,8.6
NSW,251,Watson,171,Greenacre,742,74.95,248,25.05,990,3.67
NSW,251,Watson,170,Greenacre Central,1222,75.29,401,24.71,1623,9.69
NSW,251,Watson,47687,Greenacre North,1155,74.76,390,25.24,1545,5
NSW,251,Watson,33131,Greenacre West,960,74.19,334,25.81,1294,9.65
NSW,251,Watson,98037,Haymarket WATSON PPVC,161,81.73,36,18.27,197,15.59
NSW,251,Watson,1005,Lakemba,824,81.58,186,18.42,1010,8.52
NSW,251,Watson,1006,Lakemba Central (Watson),355,81.61,80,18.39,435,11.81
NSW,251,Watson,1007,Lakemba North,894,86.8,136,13.2,1030,2.5
NSW,251,Watson,31837,Mount Lewis,535,79.85,135,20.15,670,5.85
NSW,251,Watson,123706,Padstow WATSON PPVC,868,58.41,618,41.59,1486,9.72
NSW,251,Watson,176,Punchbowl (Watson),812,77.41,237,22.59,1049,8.71
NSW,251,Watson,175,Punchbowl Central,813,64.27,452,35.73,1265,6.91
NSW,251,Watson,83458,Punchbowl East,288,82.52,61,17.48,349,12.29
NSW,251,Watson,108732,Special Hospital Team 1,54,78.26,15,21.74,69,16.64
NSW,251,Watson,109675,Special Hospital Team 2,35,67.31,17,32.69,52,5.45
NSW,251,Watson,123941,Special Hospital Team 3,79,71.17,32,28.83,111,9.4
NSW,251,Watson,82406,Strathfield South (Watson),571,69.63,249,30.37,820,8.76
NSW,251,Watson,108383,Ultimo (Watson),10,76.92,3,23.08,13,26.92
NSW,251,Watson,97575,Ultimo WATSON PPVC,98,80.33,24,19.67,122,-4.19
NSW,251,Watson,178,Wiley Park East,621,86.49,97,13.51,718,3.36
NSW,251,Watson,179,Wiley Park West,1092,85.51,185,14.49,1277,9.8
NSW,251,Watson,108386,Wynyard (Watson),23,85.19,4,14.81,27,22.69
NSW,251,Watson,97612,Wynyard WATSON PPVC,153,80.1,38,19.9,191,14.96
NSW,251,Watson,180,Yagoona,362,77.85,103,22.15,465,6.13
NSW,251,Watson,182,Yagoona West,743,74.37,256,25.63,999,10.86
NSW,152,Wentworth,2854,Bellevue Hill,706,42.5,955,57.5,1661,0.7
NSW,152,Wentworth,2870,Bellevue Hill South,242,27.69,632,72.31,874,0.57
NSW,152,Wentworth,2297,Bondi,652,60.99,417,39.01,1069,2.65
NSW,152,Wentworth,2298,Bondi Beach,1204,59.11,833,40.89,2037,1.59
NSW,152,Wentworth,83718,Bondi Beach East,310,58.05,224,41.95,534,0.09
NSW,152,Wentworth,2878,Bondi Junction,310,48.59,328,51.41,638,0.83
NSW,152,Wentworth,83716,Bondi Junction North,611,55.09,498,44.91,1109,9.4
NSW,152,Wentworth,97810,Bondi Junction WENTWORTH PPVC,4246,43.6,5493,56.4,9739,1.32
NSW,152,Wentworth,2300,Bondi North,434,48.22,466,51.78,900,-0.97
NSW,152,Wentworth,34097,Bondi Surf,644,61.39,405,38.61,1049,7.09
NSW,152,Wentworth,2301,Bronte,751,61.16,477,38.84,1228,1.89
NSW,152,Wentworth,2305,Clovelly,798,58.94,556,41.06,1354,1.74
NSW,152,Wentworth,33787,Clovelly Beach,774,69.35,342,30.65,1116,-0.46
NSW,152,Wentworth,2306,Clovelly North,541,59.13,374,40.87,915,6.84
NSW,152,Wentworth,123743,Coogee Beach (Wentworth),202,65.16,108,34.84,310,-1.97
NSW,152,Wentworth,2860,Darling Point,452,39.96,679,60.04,1131,4.97
NSW,152,Wentworth,2853,Darlinghurst East,855,72.09,331,27.91,1186,2.36
NSW,152,Wentworth,2862,Double Bay,780,39.26,1207,60.74,1987,3.96
NSW,152,Wentworth,83865,Double Bay East,140,39.55,214,60.45,354,4.67
NSW,152,Wentworth,2303,Dover Heights,303,28.48,761,71.52,1064,4.81
NSW,152,Wentworth,65466,EAV Wentworth PPVC,8,44.44,10,55.56,18,-3.39
NSW,152,Wentworth,2865,Edgecliff,151,44.67,187,55.33,338,6.77
NSW,152,Wentworth,2877,Elizabeth Bay,512,68.91,231,31.09,743,4.48
NSW,152,Wentworth,65694,Haymarket WENTWORTH PPVC,630,67.31,306,32.69,936,0.12
NSW,152,Wentworth,2869,Hyde Park,245,72.92,91,27.08,336,1.8
NSW,152,Wentworth,2871,Kings Cross,817,71.98,318,28.02,1135,0.07
NSW,152,Wentworth,82572,Kings Cross Central,984,70.49,412,29.51,1396,4.73
NSW,152,Wentworth,97563,Kings Cross WENTWORTH PPVC,4835,65.66,2529,34.34,7364,-1.8
NSW,152,Wentworth,123946,Other Mobile Team 1,28,50,28,50,56,-3.85
NSW,152,Wentworth,2867,Paddington Central,951,57.5,703,42.5,1654,6.72
NSW,152,Wentworth,83719,Paddington North,568,61.67,353,38.33,921,5.81
NSW,152,Wentworth,2874,Paddington South,413,57.6,304,42.4,717,10.7
NSW,152,Wentworth,89903,Paddington WENTWORTH PPVC,2778,53.57,2408,46.43,5186,3.03
NSW,152,Wentworth,46280,Randwick (Wentworth),676,66.8,336,33.2,1012,-0.26
NSW,152,Wentworth,2321,Randwick East (Wentworth),380,57.93,276,42.07,656,-11.12
NSW,152,Wentworth,2323,Randwick North,836,57.54,617,42.46,1453,2.26
NSW,152,Wentworth,65251,Randwick WENTWORTH PPVC,2969,57.91,2158,42.09,5127,-0.54
NSW,152,Wentworth,11956,Randwick West (Wentworth),276,68.15,129,31.85,405,-2.52
NSW,152,Wentworth,2880,Rose Bay,590,35.06,1093,64.94,1683,-0.75
NSW,152,Wentworth,2881,Rose Bay Central,264,35.25,485,64.75,749,7.52
NSW,152,Wentworth,89902,Rose Bay PPVC,1714,27.45,4530,72.55,6244,4.35
NSW,152,Wentworth,108458,Special Hospital Team 1,86,54.09,73,45.91,159,43.48
NSW,152,Wentworth,109211,Special Hospital Team 2,73,36.5,127,63.5,200,-1.13
NSW,152,Wentworth,123955,Special Hospital Team 3,79,28.21,201,71.79,280,-35.12
NSW,152,Wentworth,46270,Surry Hills East (Wentworth),278,77.65,80,22.35,358,6.32
NSW,152,Wentworth,108398,Ultimo (Wentworth),29,78.38,8,21.62,37,5.97
NSW,152,Wentworth,97569,Ultimo WENTWORTH PPVC,156,76.47,48,23.53,204,6.47
NSW,152,Wentworth,2889,Vaucluse,128,25.5,374,74.5,502,3.91
NSW,152,Wentworth,2861,Vaucluse East,482,37.13,816,62.87,1298,1.84
NSW,152,Wentworth,2890,Watsons Bay,275,35.17,507,64.83,782,-0.7
NSW,152,Wentworth,2891,Waverley,810,61.83,500,38.17,1310,6.35
NSW,152,Wentworth,2299,Waverley North,325,52.25,297,47.75,622,2
NSW,152,Wentworth,82990,Waverley Park,623,55.72,495,44.28,1118,3.13
NSW,152,Wentworth,33957,Waverley WENTWORTH PPVC,4018,45.96,4724,54.04,8742,-0.33
NSW,152,Wentworth,2892,Woollahra,593,48.29,635,51.71,1228,3.62
NSW,152,Wentworth,2868,Woollahra South,304,45.58,363,54.42,667,5.15
NSW,152,Wentworth,2876,Woolloomooloo,620,73.63,222,26.37,842,0.8
NSW,152,Wentworth,108397,Wynyard (Wentworth),65,59.09,45,40.91,110,19.09
NSW,152,Wentworth,64586,Wynyard WENTWORTH PPVC,966,50.9,932,49.1,1898,0.1
NSW,153,Werriwa,862,Ashcroft,445,68.57,204,31.43,649,5.3
NSW,153,Werriwa,863,Austral,912,57.32,679,42.68,1591,7.99
NSW,153,Werriwa,97588,Bardia (Werriwa),207,65.92,107,34.08,314,10.01
NSW,153,Werriwa,108912,Bonnyrigg (Werriwa),173,63.14,101,36.86,274,2.37
NSW,153,Werriwa,82430,Bonnyrigg Central (Werriwa),375,63.13,219,36.87,594,2.45
NSW,153,Werriwa,31649,Bonnyrigg Heights,816,60.09,542,39.91,1358,0.3
NSW,153,Werriwa,108743,Cabramatta WERRIWA PPVC,2947,63.79,1673,36.21,4620,3.25
NSW,153,Werriwa,83527,Carnes Hill,493,49.7,499,50.3,992,5.47
NSW,153,Werriwa,66005,Carnes Hill WERRIWA PPVC,10552,53.88,9033,46.12,19585,4.56
NSW,153,Werriwa,871,Cartwright,425,59.44,290,40.56,715,2.33
NSW,153,Werriwa,2907,Casula,818,60.28,539,39.72,1357,4.63
NSW,153,Werriwa,11451,Casula South,641,55.55,513,44.45,1154,1.9
NSW,153,Werriwa,31747,Cecil Hills,749,45.15,910,54.85,1659,0.33
NSW,153,Werriwa,37055,Cecil Hills North,317,48.32,339,51.68,656,-1.96
NSW,153,Werriwa,123836,Denham Court West (Werriwa),20,68.97,9,31.03,29,8.86
NSW,153,Werriwa,65625,EAV Werriwa PPVC,6,75,2,25,8,5.77
NSW,153,Werriwa,83521,Edmondson Park,1267,60.94,812,39.06,2079,5.99
NSW,153,Werriwa,82436,Fairfield WERRIWA PPVC,226,60.43,148,39.57,374,-5.63
NSW,153,Werriwa,123828,Glenfield (Werriwa),365,65.77,190,34.23,555,1.67
NSW,153,Werriwa,83525,Glenfield West,115,58.67,81,41.33,196,5.44
NSW,153,Werriwa,98138,Green Valley,89,57.79,65,42.21,154,-4.48
NSW,153,Werriwa,867,Green Valley East,500,64.68,273,35.32,773,3.06
NSW,153,Werriwa,37053,Green Valley North,944,62.56,565,37.44,1509,4.28
NSW,153,Werriwa,875,Green Valley West,747,56.68,571,43.32,1318,2.55
NSW,153,Werriwa,98045,Haymarket WERRIWA PPVC,77,71.3,31,28.7,108,4.63
NSW,153,Werriwa,877,Heckenberg,571,62,350,38,921,2.09
NSW,153,Werriwa,11942,Hinchinbrook,490,55.75,389,44.25,879,1.2
NSW,153,Werriwa,83522,Hinchinbrook East,371,52.77,332,47.23,703,0.51
NSW,153,Werriwa,37054,Hinchinbrook North,399,52.5,361,47.5,760,-4.93
NSW,153,Werriwa,46482,Horningsea Park,495,59,344,41,839,6.57
NSW,153,Werriwa,2916,Hoxton Park,537,59.4,367,40.6,904,1.65
NSW,153,Werriwa,82485,Ingleburn WERRIWA PPVC,768,68.09,360,31.91,1128,7.96
NSW,153,Werriwa,878,Kemps Creek (Werriwa),215,35.48,391,64.52,606,-0.3
NSW,153,Werriwa,123837,Leppington (Werriwa),51,50.5,50,49.5,101,-9.74
NSW,153,Werriwa,98137,Liverpool (Werriwa),56,62.22,34,37.78,90,-6.77
NSW,153,Werriwa,58739,Liverpool WERRIWA PPVC,2894,60.27,1908,39.73,4802,1.12
NSW,153,Werriwa,31641,Liverpool West (Werriwa),98,56.98,74,43.02,172,-5.88
NSW,153,Werriwa,2924,Lurnea,586,56.62,449,43.38,1035,-3.52
NSW,153,Werriwa,83520,Lurnea South,336,62.22,204,37.78,540,5.95
NSW,153,Werriwa,65205,Middleton Grange,402,41.15,575,58.85,977,-6.62
NSW,153,Werriwa,885,Miller,458,64.15,256,35.85,714,6
NSW,153,Werriwa,82423,Mount Pritchard (Werriwa),82,70.09,35,29.91,117,13.3
NSW,153,Werriwa,109642,Oran Park WERRIWA PPVC,112,54.9,92,45.1,204,-6.14
NSW,153,Werriwa,34344,Prestons Central,936,62.99,550,37.01,1486,5.51
NSW,153,Werriwa,2928,Prestons East,705,53.73,607,46.27,1312,-1.01
NSW,153,Werriwa,109674,Prestons North,596,57.36,443,42.64,1039,-0.17
NSW,153,Werriwa,32839,Prestons West,153,48.88,160,51.12,313,-1.74
NSW,153,Werriwa,1695,Rossmore (Werriwa),125,41.81,174,58.19,299,0.39
NSW,153,Werriwa,892,Sadleir,393,64.85,213,35.15,606,-5.62
NSW,153,Werriwa,109005,Special Hospital Team 1,52,48.6,55,51.4,107,-8.78
NSW,153,Werriwa,98046,Ultimo WERRIWA PPVC,46,71.88,18,28.13,64,12.79
NSW,153,Werriwa,108747,Wattle Grove WERRIWA PPVC,304,54.09,258,45.91,562,-6.4
NSW,153,Werriwa,83526,West Hoxton,211,46.68,241,53.32,452,-1.4
NSW,153,Werriwa,109678,West Hoxton PPVC,2611,50.7,2539,49.3,5150,1.29
NSW,153,Werriwa,33058,West Hoxton South,296,54.11,251,45.89,547,1.06
NSW,153,Werriwa,98042,Wetherill Park WERRIWA PPVC,627,45.63,747,54.37,1374,-9.23
NSW,153,Werriwa,98044,Wynyard WERRIWA PPVC,67,67,33,33,100,2.65
NSW,150,Whitlam,32916,Albion Park,378,55.83,299,44.17,677,-4.32
NSW,150,Whitlam,32671,Albion Park Heights,945,57.31,704,42.69,1649,-3.11
NSW,150,Whitlam,97829,Albion Park PPVC,5236,55.48,4202,44.52,9438,-3.09
NSW,150,Whitlam,2774,Albion Park Rail,730,59.74,492,40.26,1222,-6.39
NSW,150,Whitlam,2773,Albion Park South,642,62.21,390,37.79,1032,-0.19
NSW,150,Whitlam,900,Avoca,59,54.13,50,45.87,109,6.13
NSW,150,Whitlam,11921,Barrack Heights,383,63.62,219,36.38,602,-11.45
NSW,150,Whitlam,2775,Berrima,300,47.1,337,52.9,637,3.24
NSW,150,Whitlam,32673,Blackbutt,483,62.16,294,37.84,777,0.12
NSW,150,Whitlam,2779,Bowral,834,51.7,779,48.3,1613,4.4
NSW,150,Whitlam,38312,Bowral East,434,44.65,538,55.35,972,6.74
NSW,150,Whitlam,33862,Bowral PPVC,6015,46.85,6825,53.15,12840,2.3
NSW,150,Whitlam,2780,Bowral South,403,51.01,387,48.99,790,1.93
NSW,150,Whitlam,538,Brownsville,371,57.52,274,42.48,645,-7.03
NSW,150,Whitlam,906,Bundanoon,770,61.7,478,38.3,1248,-0.14
NSW,150,Whitlam,2781,Burrawang,147,50.52,144,49.48,291,-1.28
NSW,150,Whitlam,11962,Colo Vale,356,48.57,377,51.43,733,0.54
NSW,150,Whitlam,541,Dapto,1075,59.39,735,40.61,1810,-5.83
NSW,150,Whitlam,2794,Dapto East,433,66.82,215,33.18,648,-8.61
NSW,150,Whitlam,2802,Dapto South,587,60.21,388,39.79,975,-0.82
NSW,150,Whitlam,38319,Dapto WHITLAM PPVC,7248,60.25,4781,39.75,12029,-4.13
NSW,150,Whitlam,65458,EAV Whitlam PPVC,7,50,7,50,14,-12.5
NSW,150,Whitlam,921,Exeter,229,53.5,199,46.5,428,3.85
NSW,150,Whitlam,46420,Flinders Central,913,60.42,598,39.58,1511,-5.01
NSW,150,Whitlam,2785,Glenquarry,43,35.83,77,64.17,120,6.22
NSW,150,Whitlam,2787,Hill Top,492,44.17,622,55.83,1114,-3.93
NSW,150,Whitlam,46419,Horsley,904,61.29,571,38.71,1475,-2.93
NSW,150,Whitlam,31450,Horsley South,531,62.32,321,37.68,852,-5.53
NSW,150,Whitlam,545,Kanahooka,699,60.15,463,39.85,1162,-3.4
NSW,150,Whitlam,549,Koonawarra,622,67.54,299,32.46,921,-8.46
NSW,150,Whitlam,2793,Lake Illawarra,571,62.75,339,37.25,910,-3.29
NSW,150,Whitlam,2798,Mittagong,972,54.15,823,45.85,1795,3.59
NSW,150,Whitlam,2800,Moss Vale,627,54.38,526,45.62,1153,-0.31
NSW,150,Whitlam,2801,Moss Vale Central,766,53.27,672,46.73,1438,5.25
NSW,150,Whitlam,2803,Mount Warrigal,492,68.14,230,31.86,722,-4.8
NSW,150,Whitlam,2804,Oak Flats,861,59.38,589,40.62,1450,-3.98
NSW,150,Whitlam,31451,Oak Flats East,648,61.95,398,38.05,1046,-5.86
NSW,150,Whitlam,2799,Renwick,549,51.26,522,48.74,1071,4.83
NSW,150,Whitlam,2805,Robertson,538,58.93,375,41.07,913,3.65
NSW,150,Whitlam,34345,Shell Cove,852,53.48,741,46.52,1593,1.08
NSW,150,Whitlam,2806,Shellharbour,771,54.88,634,45.12,1405,-3.3
NSW,150,Whitlam,58798,Shellharbour PPVC,9016,59.51,6135,40.49,15151,-2.69
NSW,150,Whitlam,108907,Special Hospital Team 1,127,54.51,106,45.49,233,-4.34
NSW,150,Whitlam,109095,Special Hospital Team 2,118,50,118,50,236,-9.22
NSW,150,Whitlam,966,Sutton Forest,106,35.81,190,64.19,296,-13.19
NSW,150,Whitlam,108834,Tullimbar,464,58.22,333,41.78,797,-3.44
NSW,150,Whitlam,11500,Warilla East,686,64.11,384,35.89,1070,-2.74
NSW,150,Whitlam,2810,Warilla North,346,67.45,167,32.55,513,-8.29
NSW,150,Whitlam,2809,Warilla South,670,58.77,470,41.23,1140,-13
NSW,150,Whitlam,97827,Warrawong WHITLAM PPVC,280,58.95,195,41.05,475,-11.83
NSW,150,Whitlam,31242,Welby,200,54.05,170,45.95,370,1.21
NSW,150,Whitlam,976,Wingello,196,51.85,182,48.15,378,-2.43
NSW,150,Whitlam,58667,Wollongong WHITLAM PPVC,396,63.56,227,36.44,623,-6.69
NSW,150,Whitlam,2812,Yerrinbool,263,46.47,303,53.53,566,-5.07
NT,306,Lingiari,8701,Alice Springs,689,64.03,387,35.97,1076,10.97
NT,306,Lingiari,65681,Alice Springs PPVC,3074,54.48,2568,45.52,5642,3.25
